Id_Encuesta,Id_Encuestado,LOCALIDAD,P1.1 Rango de edad,ESTRATO,P1. ¿Cuántos años tiene? (ENC: ANOTE LA EDAD EXACTA Y TAMBIEN SELECCIONE EL RANGO),P2,P6,P7,P106,P102,P103,P109,P111,P112,P117_1,P117_2,P117_3,P121,P122,P123,P447_1,P447_2,P447_3,P447_4,P447_5,P447_6,P128,P203,P204_A,P204_B,P204_C,P204_D,P204_E,P204_F,P204_G,P204_H,P204_I,P204_J,P204_K,P204_L,P204_M,P204_N,P204_O,P204_P,P204_Q,P204_R,P238_1,P238_2,P238_3,P214_1,P214_2,P214_3,P214_4,P214_5,P214_6,P214_7,P214_8,P214_9,P214_10,P214_11,P214_12,P214_13,P214_14,P214_15,P214_16,P214_17,P214_18,P206_1,P206_2,P206_3,P206_4,P206_5,P206_6,P206_7,P206_8,P206_9,P206_10,P206_11,P206_12,P206_13,P206_14,P206_15,P206_16,P206_17,P206_18,P209_1,P209_2,P209_3,P209_4,P209_5,P209_6,P209_7,P209_8,P209_9,P209_10,P209_11,P209_12,P209_13,P209_14,P209_15,P209_16,P209_17,P209_18,P204_1_1_A,P204_1_1_B,P204_1_1_C,P204_1_1_D,P204_1_1_E,P204_1_1_F,P204_1_1_G,P207,P208,P208_A,P208_B,P208_C,P208_C,P208_E,P208_F,P208_O,P208_OTRO,P230,P233,P234,P234_A,P234_B,P234_C,P234_D,P234_E,P234_F,P234_G,P234_H,P234_I,P234_K,P234_L,P234_M,P234_N,P234_O,P234_P,P234_Q,P234_R,P234_S,P234_T,P234_U,P234_V,P304,P305,P308,P310_1,P310_2,"P311.1. Decisiones de libertad (medidas de aseguramiento, detención domiciliaria, medida intramural y prisión domiciliaria)",P450_A,P450_B,P450_C,P450_D,P450_E,P405,P407,P407_A,P407_B,P407_C,P407_1,P412_A,P412_B,P412_C,P412_D,P412_E,P412_F,P417,P418,P421,P444.,CLAVE,FEX
o   020SEG_Percepción_y_Victimización_en_Bogotá,741,Rafael Uribe,De 26 a 35 años,Estrato 3,27,Jefe(a),Independiente,Masculino,Ha Aumentado,Inseguro,Inseguro,Paraderos,Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Lesiones personales,Vandalismo ,Si,No,"1. Por la inestabilidad social (vandalismo, asonadas)",Si,Si,Si,Si,Si,Si,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)",Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Atraco,No,No,No,No,No,Sí,"Arma blanca (cuchillo, navaja)",Celular,No,Sí,No,No,No,No,No,,No,No,,,,,,,,,,,,,,,,,,,,,,,Regular,No,,"Acabar con la corrupción en
la policía",Generar políticas de reactivación económica,2. Malo,3. Ni bueno ni malo,2. Malo,2. Malo,2. Malo,3. Regular,Si sabe,,Si,Si,Si,Algunos días de la semana ,5 Muy buena,3 Ni bueno ni malo,2 Mala,4 Buena,5 Muy buena,3 Ni bueno ni malo,Si,2,5 Muy bien,Si,Rafael UribeEstrato 3,1534.6364
o   020SEG_Percepción_y_Victimización_en_Bogotá,742,Fontibón ,De 18 a 25 años,Estrato 3,20,Otro,Estudiante,Femenino,Sigue Igual,Seguro,Seguro,Paraderos,Seguro,,"Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Violencia Sexual,Secuestro,No,No,4. Por la corrupción,No,No,Si,No,No,No,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Sabe,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,Mejorar la justicia,Aumentar las penas,3. Ni bueno ni malo,3. Ni bueno ni malo,3. Ni bueno ni malo,2. Malo,3. Ni bueno ni malo,3. Regular,No Sabe,,,,,De vez en cuando en el mes,,,,,,,No,,,No,Fontibón Estrato 3,1539.073815
o   020SEG_Percepción_y_Victimización_en_Bogotá,743,Bosa,De 18 a 25 años,Estrato 1 ,19,Hijo(a) o Hijastro(a),Estudiante,Femenino,Ha Aumentado,Inseguro,Inseguro,Parques,Ni seguro ni inseguro,,Homicidio,Violencia Intrafamiliar,"Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",No,Si,,,,,,,,"Páginas oficiales en internet (Alcaldía, Fiscalía, Policía, Medicina legal) ",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,Regular,No,,Mejorar la justicia,"Acabar con la corrupción en
la policía",3. Ni bueno ni malo,3. Ni bueno ni malo,2. Malo,3. Ni bueno ni malo,3. Ni bueno ni malo,3. Regular,No Sabe,,,,,Todos los días,,,,,,,Si,1,4 Bien ,Si,BosaEstrato 1 ,1536.687292
o   020SEG_Percepción_y_Victimización_en_Bogotá,744,Kennedy,De 36 a 45 años,Estrato 2,37,Jefe(a),Hogar,Femenino,Ha Aumentado,Inseguro,Inseguro,Potreros,Inseguro,6. Capacidad de respuesta de las autoridades (dificultades para denunciar y escasa presencia institucional),"Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Homicidio,Venta de drogas,Si,No,4. Por la corrupción,Si,Si,Si,Si,Si,Si,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Si,,Si,Si,Si,No,Si,Si,Si,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Si,Si,Regular,No,,Generar políticas de reactivación económica,"Acabar con la corrupción en
la policía",3. Ni bueno ni malo,2. Malo,2. Malo,3. Ni bueno ni malo,2. Malo,3. Regular,No Sabe,,,,,Todos los días,,,,,,,No,,,No,KennedyEstrato 2,1540.175076
o   020SEG_Percepción_y_Victimización_en_Bogotá,745,Bosa,De 36 a 45 años,Estrato 2,41,Jefe(a),Empleado,Masculino,Sigue Igual,Seguro,Inseguro,Paraderos,Muy Inseguro,6. Capacidad de respuesta de las autoridades (dificultades para denunciar y escasa presencia institucional),"Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Hurto a establecimientos comerciales,Feminicidio (Asesinato de mujeres),No,Si,,,,,,,,Noticieros de televisión,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,"Aumentar el pie de fuerza de
la policía",Aumentar la inversión social,2. Malo,2. Malo,3. Ni bueno ni malo,1. Muy Malo,2. Malo,4. Bueno,No Sabe,,,,,De vez en cuando en el mes,,,,,,,No,,,Si,BosaEstrato 2,1536.687292
o   020SEG_Percepción_y_Victimización_en_Bogotá,746,Kennedy,De 18 a 25 años,Estrato 2,20,Hijo(a) o Hijastro(a),Estudiante,Femenino,Ha Aumentado,Seguro,Inseguro,Ciclo Vías,Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)","Violencia contra la mujer (física, psicológica o económica)",Lesiones personales,Secuestro,No,No,4. Por la corrupción,Si,Si,Si,No Aplica,Si,Si,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Si,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,"Acabar con la corrupción en
la policía",Aumentar la inversión social,2. Malo,2. Malo,1. Muy Malo,2. Malo,2. Malo,3. Regular,No Sabe,,,,,De vez en cuando en el mes,,,,,,,No,,,No,KennedyEstrato 2,1540.175076
o   020SEG_Percepción_y_Victimización_en_Bogotá,747,Kennedy,De 26 a 35 años,Estrato 2,27,Hijo(a) o Hijastro(a),Empleado,Masculino,Sigue Igual,Seguro,Inseguro,Ciclo Rutas,Ni seguro ni inseguro,,Hurto a residencias,Hurto de vehículos (o alguna de sus partes),"Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",No,Si,,,,,,,,Noticieros de televisión,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,Bueno,No,,Aumentar la inversión social,Construir más cárceles,2. Malo,3. Ni bueno ni malo,2. Malo,3. Ni bueno ni malo,2. Malo,2. Malo,No Sabe,,,,,Algunos días de la semana ,,,,,,,No,,,Si,KennedyEstrato 2,1540.175076
o   020SEG_Percepción_y_Victimización_en_Bogotá,748,San Cristóbal,De 18 a 25 años,Estrato 3,20,Hijo(a) o Hijastro(a),Estudia y Trabaja,Masculino,Ha disminuido,Seguro,Inseguro,Potreros,Ni seguro ni inseguro,,Secuestro,Desaparición forzada,Homicidio,Si,No,4. Por la corrupción,Si,Si,Si,No Aplica,Si,Si,Experiencia personal,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Si,,No,Si,Si,No,No,Si,No,Si,Si,Si,Si,Si,Si,No,Si,No,No,Si,Si,Si,Si,Bueno,No,,"Acabar con la corrupción en
la policía",Aumentar la inversión social,3. Ni bueno ni malo,3. Ni bueno ni malo,4. Bueno,3. Ni bueno ni malo,2. Malo,3. Regular,Si sabe,,Si,Si,No,Todos los días,4 Buena,4 Buena,3 Ni bueno ni malo,3 Ni bueno ni malo,4 Buena,4 Buena,No,,,Si,San CristóbalEstrato 3,1542.504583
o   020SEG_Percepción_y_Victimización_en_Bogotá,749,San Cristóbal,De 18 a 25 años,Estrato 2,19,Hijo(a) o Hijastro(a),Estudiante,Masculino,Ha Aumentado,Seguro,Inseguro,Ciclo Vías,Inseguro,10. Posibilidad de contagiarse con COVID 19,"Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Hurto a establecimientos comerciales,Violencia Sexual,Si,Si,,,,,,,,Noticieros de televisión,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Si,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,Generar políticas de reactivación económica,Aumentar la inversión social,3. Ni bueno ni malo,2. Malo,2. Malo,3. Ni bueno ni malo,2. Malo,1. Pésimo,No Sabe,,,,,Algunos días de la semana ,,,,,,,Si,1,4 Bien ,Si,San CristóbalEstrato 2,1542.654414
o   020SEG_Percepción_y_Victimización_en_Bogotá,750,Bosa,De 36 a 45 años,Estrato 2,41,Esposo(a) o compañero(a),Hogar,Femenino,Ha Aumentado,Inseguro,Inseguro,Ciclo Rutas,Muy Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)",Homicidio,Homicidio,Hurto de vehículos (o alguna de sus partes),Si,No,2. Por la protesta social,Si,Si,Si,No Aplica,No,Si,Noticieros de televisión,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,Mejorar la justicia,"Aumentar el pie de fuerza de
la policía",2. Malo,2. Malo,1. Muy Malo,2. Malo,2. Malo,3. Regular,No Sabe,,,,,Todos los días,,,,,,,No,,,Si,BosaEstrato 2,1536.687292
o   020SEG_Percepción_y_Victimización_en_Bogotá,751,Engativá,De 36 a 45 años,Estrato 3,45,Jefe(a),Empleado,Femenino,Ha Aumentado,Inseguro,Inseguro,Puentes peatonales,Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Feminicidio (Asesinato de mujeres),Violencia Intrafamiliar,Si,Si,,,,,,,,Noticieros de televisión,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Si,,No,Si,Si,Si,No,No,No,Si,No,No,Si,No,No,Si,No,No,No,No,No,Si,No,Bueno,No,,"Aumentar el pie de fuerza de
la policía",Generar políticas de reactivación económica,1. Muy Malo,1. Muy Malo,2. Malo,2. Malo,1. Muy Malo,4. Bueno,Si sabe,,Si,No,Si,Algunos días de la semana ,,,,,,,Si,1,4 Bien ,No,EngativáEstrato 3,1537.527569
o   020SEG_Percepción_y_Victimización_en_Bogotá,752,Rafael Uribe,De 46 a 55 años,Estrato 3,55,Jefe(a),Desempleado,Femenino,Ha Aumentado,Inseguro,Inseguro,Calles,Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)",Homicidio,Feminicidio (Asesinato de mujeres),Homicidio,No,No,4. Por la corrupción,No,No,No,No Aplica,No,No,Noticieros de televisión,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Si,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,"Acabar con la corrupción en
la policía",Aumentar la inversión social,5. Muy bueno,5. Muy bueno,3. Ni bueno ni malo,2. Malo,1. Muy Malo,3. Regular,Si sabe,,No,No,Si,De vez en cuando en el mes,,,,,,,No,,,Si,Rafael UribeEstrato 3,1534.6364
o   020SEG_Percepción_y_Victimización_en_Bogotá,753,Bosa,De 26 a 35 años,Estrato 2,26,Jefe(a),Empleado,Femenino,Ha Aumentado,Seguro,Seguro,Puentes peatonales,Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)",Feminicidio (Asesinato de mujeres),"Violencia contra la mujer (física, psicológica o económica)","Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",No,Si,,,,,,,,Experiencia personal,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,Mejorar la justicia,Aumentar las penas,3. Ni bueno ni malo,2. Malo,3. Ni bueno ni malo,3. Ni bueno ni malo,2. Malo,4. Bueno,No Sabe,,,,,Todos los días,,,,,,,No,,,No,BosaEstrato 2,1536.687292
o   020SEG_Percepción_y_Victimización_en_Bogotá,754,Tunjuelito,De 36 a 45 años,Estrato 2,43,Jefe(a),Independiente,Femenino,Ha disminuido,Seguro,Seguro,Potreros,Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Violencia Sexual,Violencia Intrafamiliar,No,No,"1. Por la inestabilidad social (vandalismo, asonadas)",No,No,No,No,No,No,"Páginas oficiales en internet (Alcaldía, Fiscalía, Policía, Medicina legal) ",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,Bueno,No,,"Aumentar el pie de fuerza de
la policía",Generar políticas de reactivación económica,1. Muy Malo,1. Muy Malo,1. Muy Malo,1. Muy Malo,1. Muy Malo,3. Regular,No Sabe,,,,,De vez en cuando en el mes,,,,,,,No,,,No,TunjuelitoEstrato 2,1559.086345
o   020SEG_Percepción_y_Victimización_en_Bogotá,755,Kennedy,De 18 a 25 años,Estrato 2,22,Hijo(a) o Hijastro(a),Estudiante,Femenino,Ha Aumentado,Seguro,Inseguro,Semáforos,Muy Inseguro,6. Capacidad de respuesta de las autoridades (dificultades para denunciar y escasa presencia institucional),Violencia Sexual,Homicidio,Trata de personas ,No,No,6. Por la escasez de policía,Si,No Aplica,No,No,Si,Si,Comentarios de la gente (voz a voz),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Si,No,,,,,,,,,,,,,,,,,,,,,,,Bueno,Si,1. Muy Mala,"Acabar con la corrupción en
la policía",Aumentar la inversión social,1. Muy Malo,1. Muy Malo,1. Muy Malo,2. Malo,2. Malo,1. Pésimo,Si sabe,,Si,No,Si,De vez en cuando en el mes,,,,,,,Si,2,1 Muy Mal,Si,KennedyEstrato 2,1540.175076
o   020SEG_Percepción_y_Victimización_en_Bogotá,756,Rafael Uribe,De 26 a 35 años,Estrato 2,28,Esposo(a) o compañero(a),Desempleado,Femenino,Ha Aumentado,Inseguro,Inseguro,Potreros,Inseguro,10. Posibilidad de contagiarse con COVID 19,"Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Hurto a residencias,Feminicidio (Asesinato de mujeres),Si,No,6. Por la escasez de policía,Si,Si,Si,Si,Si,Si,Experiencia personal,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Si,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,Mejorar la justicia,Generar políticas de reactivación económica,3. Ni bueno ni malo,2. Malo,2. Malo,3. Ni bueno ni malo,3. Ni bueno ni malo,3. Regular,No Sabe,,,,,Todos los días,,,,,,,No,,,Si,Rafael UribeEstrato 2,1539.277438
o   020SEG_Percepción_y_Victimización_en_Bogotá,757,San Cristóbal,De 18 a 25 años,Estrato 2,18,Hijo(a) o Hijastro(a),Estudiante,Masculino,Sigue Igual,Seguro,Seguro,Calles,Seguro,,"Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Desaparición forzada,Feminicidio (Asesinato de mujeres),No,Si,,,,,,,,Noticieros de televisión,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,Regular,No,,Generar políticas de reactivación económica,"Acabar con la corrupción en
la policía",3. Ni bueno ni malo,3. Ni bueno ni malo,3. Ni bueno ni malo,3. Ni bueno ni malo,3. Ni bueno ni malo,3. Regular,No Sabe,,,,,De vez en cuando en el mes,,,,,,,No,,,Si,San CristóbalEstrato 2,1542.654414
o   020SEG_Percepción_y_Victimización_en_Bogotá,758,Mártires ,De 26 a 35 años,Estrato 3,31,Hijo(a) o Hijastro(a),Empleado,Masculino,Sigue Igual,Seguro,Seguro,Potreros,Seguro,,Homicidio,Violencia Intrafamiliar,"Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",No,Si,,,,,,,,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,"Acabar con la corrupción en
la policía",Aumentar la inversión social,2. Malo,3. Ni bueno ni malo,3. Ni bueno ni malo,3. Ni bueno ni malo,3. Ni bueno ni malo,2. Malo,Si sabe,,No,No,Si,Algunos días de la semana ,,,,,,,No,,,No,Mártires Estrato 3,1537.747907
o   020SEG_Percepción_y_Victimización_en_Bogotá,759,Puente Aranda,Más de 55 años,Estrato 3,60,Jefe(a),Empleado,Masculino,Ha Aumentado,Inseguro,Inseguro,Calles,Muy Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Hurto de vehículos (o alguna de sus partes),Extorsión,Si,No,4. Por la corrupción,Si,Si,Si,No Aplica,Si,Si,Noticieros de televisión,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Si,,Si,No,No,No,No,Si,Si,No,Si,Si,Si,Si,No,No,No,No,No,No,No,Si,Si,Regular,No,,"Aumentar el pie de fuerza de
la policía",Aumentar la inversión social,4. Bueno,2. Malo,3. Ni bueno ni malo,3. Ni bueno ni malo,2. Malo,4. Bueno,No Sabe,,,,,Algunos días de la semana ,,,,,,,No,,,Si,Puente ArandaEstrato 3,1546.754595
o   020SEG_Percepción_y_Victimización_en_Bogotá,760,Rafael Uribe,De 26 a 35 años,Estrato 3,33,Esposo(a) o compañero(a),Empleado,Femenino,Ha Aumentado,Inseguro,Inseguro,Puentes peatonales,Inseguro,10. Posibilidad de contagiarse con COVID 19,Vandalismo ,"Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Homicidio,Si,No,4. Por la corrupción,Si,Si,Si,No Aplica,Si,Si,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Si,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,Si,4. Buena,Mejorar la justicia,Generar políticas de reactivación económica,1. Muy Malo,1. Muy Malo,1. Muy Malo,1. Muy Malo,1. Muy Malo,3. Regular,Si sabe,,No,No,Si,De vez en cuando en el mes,,,,,,,No,,,No,Rafael UribeEstrato 3,1534.6364
o   020SEG_Percepción_y_Victimización_en_Bogotá,761,Suba,De 26 a 35 años,Estrato 2,29,Jefe(a),Empleado,Femenino,Ha Aumentado,Inseguro,Inseguro,Ciclo Vías,Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Feminicidio (Asesinato de mujeres),Hurto de vehículos (o alguna de sus partes),No,No,4. Por la corrupción,Si,No,Si,No Aplica,Si,Si,Noticieros de televisión,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Si,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,Mejorar la justicia,Construir más cárceles,3. Ni bueno ni malo,1. Muy Malo,1. Muy Malo,3. Ni bueno ni malo,1. Muy Malo,4. Bueno,No Sabe,,,,,Algunos días de la semana ,,,,,,,No,,,Si,SubaEstrato 2,1534.596413
o   020SEG_Percepción_y_Victimización_en_Bogotá,762,Rafael Uribe,De 26 a 35 años,Estrato 2,26,Otros parientes,Independiente,Masculino,Ha Aumentado,Inseguro,Inseguro,Potreros,Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)",Hurto de vehículos (o alguna de sus partes),Desaparición forzada,Amenazas,Si,No,4. Por la corrupción,Si,No,No,Si,Si,No,Radio,Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Atraco,No,No,No,No,No,Sí,"Arma blanca (cuchillo, navaja)",Celular,No,Sí,No,No,No,No,No,,No,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,"Acabar con la corrupción en
la policía",Generar políticas de reactivación económica,1. Muy Malo,2. Malo,1. Muy Malo,2. Malo,3. Ni bueno ni malo,1. Pésimo,Si sabe,,Si,No,No,Algunos días de la semana ,,,,,,,Si,1,2 Mal ,Si,Rafael UribeEstrato 2,1539.277438
o   020SEG_Percepción_y_Victimización_en_Bogotá,763,Bosa,De 26 a 35 años,Estrato 1 ,28,Jefe(a),Empleado,Femenino,Ha Aumentado,Seguro,Inseguro,Ciclo Vías,Ni seguro ni inseguro,,Violencia Sexual,Venta de drogas,Homicidio,Si,No,6. Por la escasez de policía,Si,No,No,No Aplica,Si,Si,Experiencia personal,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Si,,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,No,No,Si,No tuve relación,Si,1. Muy Mala,Construir más cárceles,"Aumentar el pie de fuerza de
la policía",4. Bueno,5. Muy bueno,5. Muy bueno,3. Ni bueno ni malo,5. Muy bueno,3. Regular,Si sabe,,No,Si,Si,De vez en cuando en el mes,5 Muy buena,4 Buena,5 Muy buena,5 Muy buena,5 Muy buena,5 Muy buena,Si,1,5 Muy bien,No,BosaEstrato 1 ,1536.687292
o   020SEG_Percepción_y_Victimización_en_Bogotá,764,Fontibón ,De 18 a 25 años,Estrato 2,19,Hijo(a) o Hijastro(a),Estudiante,Femenino,Ha disminuido,Seguro,Seguro,Parques,Seguro,,"Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Homicidio,Feminicidio (Asesinato de mujeres),No,Si,,,,,,,,"Páginas oficiales en internet (Alcaldía, Fiscalía, Policía, Medicina legal) ",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,Bueno,No,,"Acabar con la corrupción en
la policía",Aumentar la inversión social,4. Bueno,3. Ni bueno ni malo,3. Ni bueno ni malo,3. Ni bueno ni malo,3. Ni bueno ni malo,3. Regular,Si sabe,,Si,Si,No,Algunos días de la semana ,3 Ni bueno ni malo,3 Ni bueno ni malo,3 Ni bueno ni malo,3 Ni bueno ni malo,3 Ni bueno ni malo,4 Buena,No,,,Si,Fontibón Estrato 2,1592.447909
o   020SEG_Percepción_y_Victimización_en_Bogotá,765,Bosa,De 18 a 25 años,Estrato 2,21,Hijo(a) o Hijastro(a),Estudiante,Femenino,Ha Aumentado,Inseguro,Inseguro,Potreros,Ni seguro ni inseguro,,"Violencia contra la mujer (física, psicológica o económica)",Homicidio,Terrorismo,Si,Si,,,,,,,,Radio,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Si,Si,,Si,No,No,No,No,No,No,Si,Si,Si,Si,Si,Si,Si,Si,No,No,Si,No,Si,Si,Regular,Si,5. Muy buena,Generar políticas de reactivación económica,Aumentar las penas,3. Ni bueno ni malo,3. Ni bueno ni malo,3. Ni bueno ni malo,3. Ni bueno ni malo,2. Malo,3. Regular,No Sabe,,,,,De vez en cuando en el mes,,,,,,,No,,,Si,BosaEstrato 2,1536.687292
